AffiliationCode;AcquirerTransactionKey;InstallmentNumber;BrandId;TransactionGrossAmount;TransactionNetAmount;TransactionAdvancedNetAmount;PresentationDate;OriginalDueDate;AdvanceDate;Channel
128602334;34481942565098;1;2;99,980000;47,920414;47,347286;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34281930994841;1;2;91,800000;43,999740;43,473503;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34381934204992;1;2;83,320000;39,925276;39,447770;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481937591237;1;1;83,320000;39,925276;39,447770;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481942560536;1;1;83,320000;39,925276;39,447770;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34581943557661;1;2;83,320000;39,925276;39,447770;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481943534984;1;1;79,990000;38,344207;37,885610;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34281930986021;1;2;79,980000;38,334414;37,875934;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481942206713;1;2;79,980000;38,334414;37,875934;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34381933435199;1;3;83,320000;37,275700;36,829883;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34381936806548;1;1;75,980000;36,417214;35,981664;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34281931566192;1;2;74,990000;35,937707;35,507892;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481943464595;1;2;74,010000;35,487993;35,063557;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481937681176;1;2;73,260000;35,103518;34,683680;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481939765792;1;2;66,660000;31,950138;31,568014;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481940338795;1;1;66,660000;31,950138;31,568014;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481940759816;1;1;66,660000;31,950138;31,568014;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481940243975;1;2;63,320000;30,339276;29,976418;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34281928142442;1;1;62,480000;29,946664;29,588502;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34381935104896;1;1;49,980000;23,955414;23,668907;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481941096514;1;2;49,980000;23,955414;23,668907;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34481942210846;1;2;46,000000;22,047800;21,784108;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34381935344999;1;1;40,000000;19,280000;19,049411;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
128602334;34381935978876;1;1;19,800000;9,543600;9,429459;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34581943661029;1;1;244,980000;117,408914;116,004703;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34281931134958;1;1;199,980000;96,390360;95,237531;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34281930537311;1;2;149,990000;71,895207;71,035340;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34481937805744;1;2;135,890000;65,127077;64,348157;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34481940325198;1;1;133,320000;63,900276;63,136029;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34381936723834;1;2;120,000000;57,526000;56,837989;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34481940208769;1;1;83,320000;39,925276;39,447770;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34481940460109;1;2;70,460000;33,801478;33,397212;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34281928385331;1;2;62,480000;29,946664;29,588502;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34381933304996;1;1;59,980000;28,748414;28,404583;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34481941953533;1;2;57,980000;27,789814;27,457448;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34381933791225;1;1;49,980000;23,955414;23,668907;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34381935750104;1;1;49,980000;23,955414;23,668907;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34481939957565;1;171;42,990000;20,203104;19,961475;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
148182526;34381937317735;1;1;29,980000;14,369414;14,197556;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34381937162186;1;1;611,960000;294,964720;291,436942;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34481937721794;1;1;231,780000;111,717960;110,381813;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34481940935052;1;1;173,590000;83,206687;82,211535;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34481942317911;1;2;126,660000;60,708138;59,982069;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34581943687582;1;2;124,990000;59,902707;59,186271;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34581943764462;1;2;106,000000;50,825800;50,217923;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34481943284346;1;1;104,000000;49,867200;49,270788;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34481939495628;1;2;100,000000;47,930000;47,356757;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34281931692514;1;1;90,600000;43,434580;42,915102;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34381937335905;1;2;79,980000;38,334414;37,875934;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
162409833;34481943376103;1;1;50,000000;23,965000;23,678379;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481943233852;1;2;171,990000;82,439807;81,453827;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481941778635;1;2;99,990000;48,190180;47,613825;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34381933872278;1;1;100,000000;47,940000;47,366638;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481941587023;1;2;96,660000;46,329138;45,775042;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481940229991;1;2;89,990000;43,147207;42,631166;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481942077043;1;2;87,500000;41,918750;41,417402;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481942486712;1;1;79,980000;38,334414;37,875934;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481939971928;1;171;76,980000;36,149808;35,717456;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481941088724;1;2;49,990000;23,965207;23,678583;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34281929769135;1;2;50,000000;23,965000;23,678379;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481941900204;1;2;48,000000;23,136000;22,859293;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481941903909;1;2;48,000000;23,136000;22,859293;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481939864299;1;2;42,900000;20,571970;20,325929;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
204869417;34481941372409;1;2;39,980000;19,162414;18,933232;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
282756191;34481939429731;1;2;125,260000;60,037118;59,319074;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
282756191;34481943398906;1;1;69,980000;33,541414;33,140259;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
282756191;34481938882303;1;1;66,660000;31,950138;31,568014;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
446563819;34481940759529;1;1;49,000000;13,671000;13,481430;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
446563819;34281931601578;1;1;39,000000;10,764000;10,614740;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
446563819;34481943522738;1;1;29,000000;8,091000;7,978806;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34281930822978;1;2;249,980000;119,825414;118,392302;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34381934414212;1;2;163,260000;78,260518;77,324522;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34481942226294;1;2;99,990000;47,930207;47,356962;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34481942850615;1;2;97,500000;46,711750;46,153077;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34281928235292;1;1;83,320000;39,925276;39,447770;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34381937010706;1;2;83,320000;39,925276;39,447770;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34381935012597;1;2;79,980000;38,334414;37,875934;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34481940085677;1;2;79,980000;38,334414;37,875934;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34481940913249;1;1;79,980000;38,334414;37,875934;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34481942453348;1;2;79,980000;38,334414;37,875934;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34481940097389;1;2;76,000000;36,426800;35,991135;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34481941158822;1;1;76,000000;36,426800;35,991135;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34481943396293;1;1;69,990000;33,551207;33,149935;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34381935383799;1;2;69,960000;33,531828;33,130787;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34281931570431;1;2;67,980000;32,582814;32,193124;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34381937007197;1;2;66,660000;31,950138;31,568014;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34281929547558;1;2;62,480000;29,946664;29,588502;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34381931800346;1;2;60,000000;28,758000;28,414054;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34481943220135;1;1;60,000000;28,758000;28,414054;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34481942503741;1;1;57,980000;27,789814;27,457448;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34281931681947;1;1;50,000000;23,975000;23,688259;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34281930224294;1;2;49,980000;23,955414;23,668907;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34381935772329;1;1;49,980000;23,955414;23,668907;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34381936960887;1;2;49,980000;23,955414;23,668907;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
460007376;34281928705071;1;2;18,000000;8,676000;8,572235;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
591658389;34381933049196;1;1;124,990000;59,902707;59,186271;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
591658389;34281931089835;1;2;100,000000;48,200000;47,623528;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
591658389;34281931428646;1;171;89,980000;42,254608;41,749243;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
591658389;34481940581586;1;2;79,580000;38,142694;37,686507;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
591658389;34281929980811;1;1;59,980000;28,748414;28,404583;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
591658389;34281928210508;1;1;49,980000;23,955414;23,668907;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
591658389;34281931075439;1;2;49,980000;23,955414;23,668907;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
591658389;34481941205164;1;1;39,980000;19,162414;18,933232;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34381934502725;1;1;179,980000;86,274414;85,242572;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34481938591843;1;2;107,600000;51,592680;50,975632;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34381932995057;1;2;102,000000;48,898600;48,313773;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34281929212175;1;2;81,600000;39,130880;38,662875;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34281930027634;1;2;80,000000;38,344000;37,885406;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34381935042763;1;2;75,010000;35,967293;35,537124;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34481942570984;1;2;75,000000;35,957500;35,527448;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34281928713628;1;171;68,380000;32,111248;31,727197;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34381935514476;1;1;62,490000;29,956457;29,598178;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34381935002058;1;1;62,480000;29,946664;29,588502;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34481938591264;1;2;50,000000;23,965000;23,678379;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34381935582548;1;2;49,990000;23,955207;23,668703;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34281928762332;1;2;48,330000;23,169569;22,892461;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34281931738644;1;1;44,980000;21,558914;21,301069;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
603783373;34281929224001;1;2;12,490000;5,991457;5,919799;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34381935781653;1;2;144,990000;69,488707;68,657622;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34481942299575;1;2;124,990000;59,902707;59,186271;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34481943290868;1;1;112,490000;53,921457;53,276556;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34481943418219;1;1;103,750000;49,722375;49,127695;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34481937696121;1;1;99,990000;47,930207;47,356962;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34481941041964;1;1;99,990000;47,930207;47,356962;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34381936971548;1;171;100,000000;46,970000;46,408239;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34381935115754;1;2;86,660000;41,536138;41,039366;31/08/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34281930657438;1;2;79,980000;38,334414;37,875934;30/08/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34481943041675;1;1;79,980000;38,334414;37,875934;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34481940716834;1;1;66,660000;31,950138;31,568014;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34481941091227;1;2;65,250000;31,289325;30,915105;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
657543753;34481939873193;1;1;50,000000;23,975000;23,688259;01/09/2018;01/10/2018;05/09/2018;Portal Cliente
110592020;34581946243712;1;1;149,980000;72,290360;71,392514;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34681947710106;1;1;149,980000;71,895414;71,002473;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34681947699524;1;1;124,990000;59,902707;59,158715;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581947457524;1;1;116,660000;55,915138;55,220672;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581946373202;1;1;97,650000;46,798645;46,217406;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581946256641;1;1;85,000000;40,970000;40,461153;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581947337531;1;2;83,990000;40,261407;39,761360;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581947090037;1;1;83,320000;39,925276;39,429404;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581946139503;1;1;80,000000;38,560000;38,081085;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581947423506;1;1;80,370000;38,496341;38,018216;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581946960834;1;1;79,980000;38,334414;37,858301;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581947420259;1;1;75,010000;35,967293;35,520579;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581947418135;1;1;75,010000;35,967293;35,520579;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581946564852;1;2;66,660000;31,950138;31,553317;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
110592020;34581946562439;1;1;66,660000;31,940138;31,543441;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
114020798;34581947221897;1;2;103,920000;49,798856;49,180354;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
114020798;34681947687083;1;2;99,990000;47,930207;47,334914;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
114020798;34581946686979;1;1;95,000000;45,790000;45,221288;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
114020798;34581946129641;1;2;83,320000;39,925276;39,429404;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
114020798;34581947352885;1;1;83,320000;39,925276;39,429404;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
114020798;34581947045844;1;2;75,010000;35,967293;35,520579;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
114020798;34681947609668;1;2;66,660000;31,950138;31,553317;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
128602334;34581947286759;1;1;399,980000;192,790360;190,395904;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
128602334;34581947288539;1;1;230,000000;110,860000;109,483119;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
128602334;34581946289476;1;2;203,990000;97,777407;96,563012;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
128602334;34581947182194;1;2;148,000000;70,956400;70,075122;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
128602334;34581946399446;1;171;148,000000;69,520800;68,657352;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
128602334;34581947032428;1;2;15,800000;7,615600;7,521014;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
148182526;34581947260648;1;1;126,000000;60,411800;59,661485;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
148182526;34581946400587;1;1;120,000000;57,526000;56,811527;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
148182526;34581947253018;1;1;83,320000;39,925276;39,429404;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
148182526;34581947367138;1;2;42,340000;20,253562;20,002013;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
162409833;34581946780505;1;1;285,780000;136,974354;135,273133;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
162409833;34581946774415;1;1;277,780000;133,139954;131,486356;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
162409833;34581946993158;1;2;124,990000;59,912707;59,168591;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
162409833;34581947446215;1;1;116,650000;55,905345;55,211001;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
162409833;34681947646381;1;2;113,580000;54,458894;53,782515;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
162409833;34581947106774;1;1;83,320000;39,925276;39,429404;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
162409833;34581946887632;1;171;49,990000;23,480304;23,188679;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
204869417;34681947470006;1;2;139,980000;67,092414;66,259126;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
204869417;34581947194849;1;2;50,000000;24,100000;23,800678;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
282756191;34581945044364;1;2;235,500000;112,875150;111,473241;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
282756191;34581944922335;1;1;75,980000;36,417214;35,964912;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
282756191;34581945097438;1;1;75,980000;36,417214;35,964912;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
282756191;34581945290272;1;2;67,980000;32,582814;32,178135;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
282756191;34581945331303;1;1;60,010000;28,777793;28,420373;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
282756191;34581945015544;1;1;59,980000;28,748414;28,391359;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
446563819;34581946557043;1;1;147,000000;41,013000;40,422416;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
446563819;34581946768468;1;2;96,500000;27,840250;27,439353;02/09/2018;02/10/2018;05/09/2018;Portal Cliente
